Function Name,Number of Calls,Elapsed Inclusive Time %,Elapsed Exclusive Time %,Avg Elapsed Inclusive Time,Avg Elapsed Exclusive Time,Module Name,
"System.DateTime.get_Now()",44,0.00,0.00,0.01,0.01,"mscorlib.dll",
"System.Linq.Expressions.Expression.GreaterThanOrEqual(class System.Linq.Expressions.Expression,class System.Linq.Expressions.Expression,bool,class System.Reflection.MethodInfo)",4,0.00,0.00,0.07,0.07,"System.Core.dll",
"ASP.views_account_logon_aspx.FrameworkInitialize()",1,0.05,0.00,13.64,0.28,"App_Web_kzqb1c03.dll",
"System.Linq.Enumerable.Range(int32,int32)",2,0.00,0.00,0.14,0.14,"System.Core.dll",
"System.Web.Mvc.MvcHtmlString..ctor(string)",180,0.00,0.00,0.00,0.00,"System.Web.Mvc.dll",
"System.Web.HttpResponseBase.set_BufferOutput(bool)",5,0.00,0.00,0.06,0.06,"System.Web.dll",
"System.Collections.Generic.Dictionary`2.GetEnumerator()",4,0.00,0.00,0.07,0.07,"mscorlib.dll",
"System.Linq.Enumerable.Union(class System.Collections.Generic.IEnumerable`1<!!0>,class System.Collections.Generic.IEnumerable`1<!!0>)",22,0.00,0.00,0.01,0.01,"System.Core.dll",
"SmsFeedback_Take4.Controllers.BaseController.ExecuteCore()",39,76.71,0.00,588.66,0.01,"SmsFeedback_Take4.dll",
"ASP.views_settings_index_aspx.__BuildControlContent3(class System.Web.UI.Control)",1,0.00,0.00,0.28,0.27,"App_Web_vus2jkc4.dll",
"System.Web.UI.Page.set_Title(string)",2,0.00,0.00,0.13,0.13,"System.Web.dll",
"System.ComponentModel.DataAnnotations.DisplayAttribute.set_ResourceType(class System.Type)",8,0.00,0.00,0.03,0.03,"System.ComponentModel.DataAnnotations.dll",
"System.Linq.Expressions.Expression.Parameter(class System.Type,string)",113,0.00,0.00,0.00,0.00,"System.Core.dll",
"SmsFeedback_Take4.Models.AggregateSmsRepository.GetInstance(string)",15,0.00,0.00,0.06,0.02,"SmsFeedback_Take4.dll",
"System.Web.UI.Control.BeginRenderTracing(class System.IO.TextWriter,object)",495,0.00,0.00,0.00,0.00,"System.Web.dll",
"System.Linq.Expressions.Expression.MemberInit(class System.Linq.Expressions.NewExpression,class System.Linq.Expressions.MemberBinding[])",20,0.00,0.00,0.01,0.01,"System.Core.dll",
"SmsFeedback_Take4.Controllers.TagsController.GetSpecialTags()",2,3.22,0.00,481.69,0.13,"SmsFeedback_Take4.dll",
"Resources.Global.get_TitleLogOn()",1,0.36,0.00,108.13,0.25,"SmsFeedback_Take4.dll",
"Resources.Global.get_settingsDescriptionPrefix()",1,0.00,0.00,0.27,0.25,"SmsFeedback_Take4.dll",
"System.Web.UI.IParserAccessor.AddParsedSubObject(object)",65,0.00,0.00,0.00,0.00,"System.Web.dll",
"Resources.Global.get_settingsCurrentPasswordFieldRequired()",1,0.00,0.00,0.26,0.24,"SmsFeedback_Take4.dll",
"Resources.Global.get_btnNotificationSolve()",5,0.00,0.00,0.06,0.05,"SmsFeedback_Take4.dll",
"System.Web.UI.Page.AddContentTemplate(string,class System.Web.UI.ITemplate)",10,0.00,0.00,0.02,0.02,"System.Web.dll",
"System.String.ToLower()",48,0.00,0.00,0.00,0.00,"mscorlib.dll",
"Microsoft.VisualStudio.Web.PageInspector.Runtime.WebForms.TraceData..ctor(string,int32,int32,bool)",60,0.00,0.00,0.00,0.00,"Microsoft.VisualStudio.Web.PageInspector.Runtime.dll",
"System.Linq.Expressions.Expression.LessThanOrEqual(class System.Linq.Expressions.Expression,class System.Linq.Expressions.Expression,bool,class System.Reflection.MethodInfo)",4,0.00,0.00,0.06,0.06,"System.Core.dll",
"VirtCall:<>f__AnonymousType1`1..ctor(!0)",3,0.00,0.00,0.08,0.08,"App_Web_vus2jkc4.dll",
"Resources.Global.get_RepExportToExcel()",2,0.00,0.00,0.12,0.11,"SmsFeedback_Take4.dll",
"ASP.views_settings_getchangepasswordform_aspx.FrameworkInitialize()",1,0.00,0.00,0.24,0.22,"App_Web_vus2jkc4.dll",
"Resources.Global.get_settingsBtnChangePassword()",1,0.00,0.00,0.24,0.22,"SmsFeedback_Take4.dll",
"System.Web.Mvc.ViewPage`1.get_ViewData()",6,0.00,0.00,0.04,0.04,"System.Web.Mvc.dll",
"System.ComponentModel.DataAnnotations.DisplayAttribute.set_Name(string)",8,0.00,0.00,0.03,0.03,"System.ComponentModel.DataAnnotations.dll",
"Resources.Global.get_reportsPageTitle()",2,0.00,0.00,0.12,0.11,"SmsFeedback_Take4.dll",
"System.Web.UI.IParserAccessor.AddParsedSubObject(object)",12,0.00,0.00,0.02,0.02,"System.Web.dll",
"SmsFeedback_Take4.Utilities.SwitchLanguageHelper.LanguageUrl(class System.Web.Mvc.HtmlHelper,string,string,bool)",24,0.06,0.00,0.80,0.01,"SmsFeedback_Take4.dll",
"Resources.Global.get_accountInformation()",1,0.00,0.00,0.22,0.21,"SmsFeedback_Take4.dll",
"System.Web.HttpUtility.HtmlEncode(object)",17,0.00,0.00,0.01,0.01,"System.Web.dll",
"SmsFeedback_Take4.Models.AggregateSmsRepository.GetSpecialTags(string,class SmsFeedback_EFModels.smsfeedbackEntities)",2,3.21,0.00,480.89,0.10,"SmsFeedback_Take4.dll",
"System.Web.UI.Control.EndRenderTracing(class System.IO.TextWriter,object)",336,0.00,0.00,0.00,0.00,"System.Web.dll",
"System.Web.Mvc.UrlHelper.Content(string)",38,0.00,0.00,0.01,0.01,"System.Web.Mvc.dll",
"Resources.Global.get_tooltipIncludeSupportFilter()",2,0.00,0.00,0.11,0.10,"SmsFeedback_Take4.dll",
"Resources.Global.get_settingsNewPasswordFieldRequired()",1,0.00,0.00,0.21,0.20,"SmsFeedback_Take4.dll",
"System.Web.HttpCookieCollection.get_Item(string)",25,0.00,0.00,0.01,0.01,"System.Web.dll",
"System.IO.TextWriter.Write(string)",324,0.00,0.00,0.00,0.00,"mscorlib.dll",
"System.Web.UI.Control.BeginRenderTracing(class System.IO.TextWriter,object)",336,0.00,0.00,0.00,0.00,"System.Web.dll",
"System.ComponentModel.DataAnnotations.DisplayAttribute..ctor()",8,0.00,0.00,0.02,0.02,"System.ComponentModel.DataAnnotations.dll",
"Resources.Global.get_tabReports()",5,0.00,0.00,0.04,0.04,"SmsFeedback_Take4.dll",
"SmsFeedback_Take4.Models.AggregateSmsRepository.GetWorkingPointsPerUser(string,class SmsFeedback_EFModels.smsfeedbackEntities)",4,3.05,0.00,228.31,0.05,"SmsFeedback_Take4.dll",
"System.Web.UI.HtmlControls.HtmlLink.set_Href(string)",2,0.00,0.00,0.09,0.09,"System.Web.dll",
"System.Web.Mvc.Controller.get_User()",43,0.00,0.00,0.00,0.00,"System.Web.Mvc.dll",
"Resources.Global.get_tagsLabel()",2,0.00,0.00,0.10,0.09,"SmsFeedback_Take4.dll",
"SmsFeedback_Take4.Models.AggregateSmsRepository.NrOfUnreadConversations(string,class SmsFeedback_EFModels.smsfeedbackEntities)",7,0.86,0.00,36.72,0.03,"SmsFeedback_Take4.dll",
"Resources.Global.get_settingsErrorPasswordChangeSummary()",1,0.00,0.00,0.19,0.18,"SmsFeedback_Take4.dll",
"Resources.Global.get_RepDay()",2,0.00,0.00,0.10,0.09,"SmsFeedback_Take4.dll",
"Resources.Global.get_tabSettings()",5,0.00,0.00,0.04,0.04,"SmsFeedback_Take4.dll",
"Resources.Global.get_lblPassword()",1,0.00,0.00,0.20,0.18,"SmsFeedback_Take4.dll",
"SmsFeedback_EFModels.Message.get_TimeReceived()","1,524",0.00,0.00,0.00,0.00,"SmsFeedback_EFModels.dll",
"System.Web.Mvc.ModelStateDictionary.get_IsValid()",1,0.00,0.00,0.18,0.18,"System.Web.Mvc.dll",
"System.String.Format(string,object)",1,0.00,0.00,0.18,0.18,"mscorlib.dll",
"System.Web.Mvc.ViewMasterPage.get_Html()",55,0.00,0.00,0.00,0.00,"System.Web.Mvc.dll",
"Resources.Global.get_readLabel()",2,0.00,0.00,0.09,0.09,"SmsFeedback_Take4.dll",
"SmsFeedback_EFModels.smsfeedbackEntities.get_WorkingPoints()",4,0.00,0.00,0.04,0.04,"SmsFeedback_EFModels.dll",
"Resources.Global.get_loadMoreConversations()",2,0.00,0.00,0.09,0.09,"SmsFeedback_Take4.dll",
"System.Web.Mvc.ViewDataDictionary.set_Item(string,object)",6,0.00,0.00,0.03,0.03,"System.Web.Mvc.dll",
"Resources.Global.get_tooltipIncludeUnreadInFilter()",2,0.00,0.00,0.09,0.09,"SmsFeedback_Take4.dll",
"Resources.Global.get_tabHelp()",5,0.00,0.00,0.04,0.03,"SmsFeedback_Take4.dll",
"System.Linq.Enumerable.SelectMany(class System.Collections.Generic.IEnumerable`1<!!0>,class System.Func`2<!!0,class System.Collections.Generic.IEnumerable`1<!!1>>)",2,0.00,0.00,0.08,0.08,"System.Core.dll",
"Resources.Global.get_supportLabel()",2,0.00,0.00,0.09,0.08,"SmsFeedback_Take4.dll",
"SmsFeedback_Take4.Models.Helpers.ReportsMenuItem..ctor(int32,string,bool,int32,string,string)",21,0.00,0.00,0.01,0.01,"SmsFeedback_Take4.dll",
"Resources.Global.get_RepWeek()",2,0.00,0.00,0.09,0.08,"SmsFeedback_Take4.dll",
"Resources.Global.get_addATagLabel()",2,0.00,0.00,0.09,0.08,"SmsFeedback_Take4.dll",
"Resources.Global.get_starredLabel()",2,0.00,0.00,0.09,0.08,"SmsFeedback_Take4.dll",
"Resources.Global.get_tooltipIncludeStarredInFilter()",2,0.00,0.00,0.09,0.08,"SmsFeedback_Take4.dll",
"Resources.Global.get_btnNotificationDismiss()",5,0.00,0.00,0.04,0.03,"SmsFeedback_Take4.dll",
"Resources.Global.get_tooltipIncludeTagsInFilter()",2,0.00,0.00,0.08,0.08,"SmsFeedback_Take4.dll",
"Resources.Global.get_RepMonth()",2,0.00,0.00,0.08,0.08,"SmsFeedback_Take4.dll",
"System.Web.Routing.RouteValueDictionary.set_Item(string,object)",49,0.00,0.00,0.00,0.00,"System.Web.dll",
"ASP.views_shared_site_master..ctor()",5,0.00,0.00,0.14,0.03,"App_Web_zgczqobp.dll",
"Resources.Global.get_TitleLogOn()",1,0.36,0.00,108.29,0.16,"SmsFeedback_Take4.dll",
"SmsFeedback_Take4.Models.Helpers.ChartValue..ctor(int32,string,bool)",64,0.00,0.00,0.00,0.00,"SmsFeedback_Take4.dll",
"Microsoft.VisualStudio.Web.PageInspector.Runtime.WebForms.TraceData..ctor(string,int32,int32,bool)",495,0.00,0.00,0.00,0.00,"Microsoft.VisualStudio.Web.PageInspector.Runtime.dll",
"System.Web.Mvc.AuthorizeAttribute..ctor()",8,0.00,0.00,0.02,0.02,"System.Web.Mvc.dll",
"Resources.Global.get_lblUserName()",1,0.00,0.00,0.17,0.15,"SmsFeedback_Take4.dll",
"System.Web.UI.MasterPage.get_ContentPlaceHolders()",30,0.00,0.00,0.01,0.01,"System.Web.dll",
"System.Web.UI.Control.SetTraceData(object,object)",2,0.00,0.00,0.08,0.08,"System.Web.dll",
"ASP.views_account_logon_aspx..ctor()",1,0.03,0.00,7.84,0.15,"App_Web_kzqb1c03.dll",
"Resources.Global.get_tooltipWpImg()",2,0.00,0.00,0.08,0.07,"SmsFeedback_Take4.dll",
"SmsFeedback_Take4.Controllers.ConversationsController.ConversationsList(bool,string[],string[],string,string,valuetype System.Nullable`1<bool>,int32,int32,int32,bool)",2,1.36,0.00,203.41,0.07,"SmsFeedback_Take4.dll",
"VirtCall:<>f__AnonymousType0`2..ctor(!0,!1)",2,0.00,0.00,0.07,0.07,"App_Web_kzqb1c03.dll",
"Resources.Global.get_loginUnsuccessfulSummary()",1,0.00,0.00,0.17,0.14,"SmsFeedback_Take4.dll",
"Resources.Global.get_accountAuthenticate()",1,0.00,0.00,0.16,0.14,"SmsFeedback_Take4.dll",
"Resources.Global.get_messagesPageTitle()",2,0.00,0.00,0.08,0.07,"SmsFeedback_Take4.dll",
"log4net.ILog.Debug(object)",2,0.00,0.00,0.07,0.07,"log4net.dll",
"ASP.views_shared_logonusercontrol_ascx.FrameworkInitialize()",5,0.00,0.00,0.03,0.03,"App_Web_zgczqobp.dll",
"System.Web.UI.Control.EndRenderTracing(class System.IO.TextWriter,object)",118,0.00,0.00,0.00,0.00,"System.Web.dll",
"ASP.views_shared_site_master.__Render__control2(class System.Web.UI.HtmlTextWriter,class System.Web.UI.Control)",5,0.16,0.00,9.56,0.03,"App_Web_zgczqobp.dll",
"VirtCall:<>f__AnonymousTypee`1..ctor(!0)",3,0.00,0.00,0.05,0.05,"SmsFeedback_Take4.dll",
"System.Web.HttpRequestBase.get_Cookies()",25,0.00,0.00,0.01,0.01,"System.Web.dll",
"SmsFeedback_EFModels.smsfeedbackEntities.get_Users()",32,0.00,0.00,0.00,0.00,"SmsFeedback_EFModels.dll",
"Microsoft.VisualStudio.Web.PageInspector.Runtime.WebForms.TraceData..ctor(string,int32,int32,bool)",336,0.00,0.00,0.00,0.00,"Microsoft.VisualStudio.Web.PageInspector.Runtime.dll",
"System.Web.UI.CompiledTemplateBuilder..ctor(class System.Web.UI.BuildTemplateMethod)",10,0.00,0.00,0.01,0.01,"System.Web.dll",
"System.Text.RegularExpressions.MatchCollection.get_Item(int32)",144,0.00,0.00,0.00,0.00,"System.dll",
"System.IO.TextWriter.Write(string)",114,0.00,0.00,0.00,0.00,"mscorlib.dll",
"Resources.Global.get_LogOnButtonMessage()",1,0.00,0.00,0.14,0.13,"SmsFeedback_Take4.dll",
"System.Web.Mvc.UrlHelper.Content(string)",2,0.00,0.00,0.07,0.07,"System.Web.Mvc.dll",
"Resources.Global.get_feedbackSendUsFeedback()",5,0.00,0.00,0.03,0.03,"SmsFeedback_Take4.dll",
"Resources.Global.get_shareOnLinkedin()",2,0.00,0.00,0.07,0.07,"SmsFeedback_Take4.dll",
"SmsFeedback_Take4.Models.EFSmsRepository.<>c__DisplayClass17.<>c__DisplayClass19.<GetSpecialTags>b__12(class SmsFeedback_EFModels.TagTagType)",4,0.36,0.00,27.21,0.03,"SmsFeedback_Take4.dll",
"Resources.Global.get_sendButton()",2,0.00,0.00,0.07,0.06,"SmsFeedback_Take4.dll",
"Resources.Global.get_welcomeMessage()",5,0.00,0.00,0.03,0.03,"SmsFeedback_Take4.dll",
"System.Linq.Expressions.Expression.Property(class System.Linq.Expressions.Expression,class System.Reflection.MethodInfo)",9,0.00,0.00,0.01,0.01,"System.Core.dll",
"ASP.views_settings_getchangepasswordform_aspx.__Render__control1(class System.Web.UI.HtmlTextWriter,class System.Web.UI.Control)",1,0.05,0.00,15.88,0.12,"App_Web_vus2jkc4.dll",
"VirtCall:<>f__AnonymousTypeb`2..ctor(!0,!1)",1,0.00,0.00,0.12,0.12,"SmsFeedback_Take4.dll",
"Resources.Global.get_logOnLogOffMsg()",5,0.00,0.00,0.03,0.02,"SmsFeedback_Take4.dll",
"System.Collections.Generic.EqualityComparer`1.get_Default()",8,0.00,0.00,0.02,0.02,"mscorlib.dll",
"VirtCall:<>f__AnonymousType0`2.get_date()",12,0.00,0.00,0.01,0.01,"SmsFeedback_Take4.dll",
"ASP.views_shared_site_master.__Render__control1(class System.Web.UI.HtmlTextWriter,class System.Web.UI.Control)",5,0.41,0.00,24.27,0.02,"App_Web_zgczqobp.dll",
"VirtCall:<>f__AnonymousTyped`1..ctor(!0)",1,0.00,0.00,0.12,0.12,"SmsFeedback_Take4.dll",
"System.Collections.Generic.Dictionary`2..ctor()",2,0.00,0.00,0.06,0.06,"mscorlib.dll",
"SmsFeedback_Take4.Models.SmsMessage.get_TimeReceived()",36,0.00,0.00,0.00,0.00,"SmsFeedback_Take4.dll",
"Resources.Global.get_tooltipSendPositiveFeedback()",5,0.00,0.00,0.03,0.02,"SmsFeedback_Take4.dll",
"System.Threading.Thread.set_CurrentUICulture(class System.Globalization.CultureInfo)",39,0.00,0.00,0.00,0.00,"mscorlib.dll",
"Resources.Global.get_tooltipSendNegativeFeedback()",5,0.00,0.00,0.03,0.02,"SmsFeedback_Take4.dll",
"Resources.Global.get_shareOnLinkedinTitle()",2,0.00,0.00,0.06,0.06,"SmsFeedback_Take4.dll",
"System.Web.Mvc.Controller.get_Response()",5,0.00,0.00,0.02,0.02,"System.Web.Mvc.dll",
"Resources.Global.get_thumbsUpTooltip()",2,0.00,0.00,0.06,0.06,"SmsFeedback_Take4.dll",
"System.ComponentModel.DataAnnotations.ValidationAttribute.set_ErrorMessage(string)",2,0.00,0.00,0.06,0.06,"System.ComponentModel.DataAnnotations.dll",
"Resources.Global.get_settingsPageTitle()",1,0.00,0.00,0.13,0.11,"SmsFeedback_Take4.dll",
"Resources.Global.get_lblNoConversationSelected()",4,0.00,0.00,0.03,0.03,"SmsFeedback_Take4.dll",
"Resources.Global.get_tooltipDeleteConversation()",2,0.00,0.00,0.06,0.06,"SmsFeedback_Take4.dll",
"System.Web.HttpRequestBase.get_QueryString()",24,0.00,0.00,0.00,0.00,"System.Web.dll",
"Resources.Global.get_tabMessages()",5,0.00,0.00,0.02,0.02,"SmsFeedback_Take4.dll",
"System.Web.Mvc.ViewDataDictionary.get_Item(string)",6,0.00,0.00,0.02,0.02,"System.Web.Mvc.dll",
"System.Linq.Expressions.Expression.New(class System.Reflection.ConstructorInfo,class System.Linq.Expressions.Expression[])",20,0.00,0.00,0.01,0.01,"System.Core.dll",
"System.Linq.Enumerable.Skip(class System.Collections.Generic.IEnumerable`1<!!0>,int32)",2,0.00,0.00,0.05,0.05,"System.Core.dll",
"Resources.Global.get_tooltipMarkAsFavouriteImg()",4,0.00,0.00,0.03,0.03,"SmsFeedback_Take4.dll",
"Resources.Global.get_tooltipNrOfConvsWithUnreadMsgs()",5,0.00,0.00,0.02,0.02,"SmsFeedback_Take4.dll",
"Resources.Global.get_messagesRemoveTagPlaceHolder()",2,0.00,0.00,0.06,0.05,"SmsFeedback_Take4.dll",
"SmsFeedback_Take4.Controllers.ReportsController.transformDate(valuetype System.DateTime,string)",64,0.00,0.00,0.00,0.00,"SmsFeedback_Take4.dll",
"System.Resources.ResourceManager..ctor(string,class System.Reflection.Assembly)",1,0.00,0.00,0.11,0.11,"mscorlib.dll",
"Microsoft.VisualStudio.Web.PageInspector.Runtime.WebForms.TraceData..ctor(int32,int32,bool)",4,0.00,0.00,0.03,0.03,"Microsoft.VisualStudio.Web.PageInspector.Runtime.dll",
"System.IDisposable.Dispose()",105,0.00,0.00,0.00,0.00,"mscorlib.dll",
"SmsFeedback_Take4.Controllers.HomeController.Index()",2,0.00,0.00,0.15,0.05,"SmsFeedback_Take4.dll",
"SmsFeedback_Take4.Models.Helpers.SubscriptionSmsStatus.set_WarningLimitReachedMessage(string)",5,0.00,0.00,0.02,0.02,"SmsFeedback_Take4.dll",
"Resources.Global.get_thumbsDownTooltip()",2,0.00,0.00,0.05,0.05,"SmsFeedback_Take4.dll",
"Resources.Global.get_shareOnTwitter()",2,0.00,0.00,0.06,0.05,"SmsFeedback_Take4.dll",
"Resources.Global.get_deleteMessage()",2,0.00,0.00,0.05,0.05,"SmsFeedback_Take4.dll",
"System.Collections.Generic.List`1.Add(!0)",592,0.00,0.00,0.00,0.00,"mscorlib.dll",
"Resources.Global.get_tooltipReplyBtn()",2,0.00,0.00,0.05,0.05,"SmsFeedback_Take4.dll",
"Resources.Global.get_tooltipCheckMessageSent()",2,0.00,0.00,0.05,0.05,"SmsFeedback_Take4.dll",
"System.Web.HttpCookie.set_Expires(valuetype System.DateTime)",39,0.00,0.00,0.00,0.00,"System.Web.dll",
"Resources.Global.get_confirmDeleteConversation()",2,0.00,0.00,0.05,0.05,"SmsFeedback_Take4.dll",
"Resources.Global.get_errorCannotSendMessage()",2,0.00,0.00,0.06,0.05,"SmsFeedback_Take4.dll",
"System.ComponentModel.DisplayNameAttribute..ctor()",6,0.00,0.00,0.02,0.02,"System.dll",
"System.Web.UI.Control.BeginRenderTracing(class System.IO.TextWriter,object)",118,0.00,0.00,0.00,0.00,"System.Web.dll",
"Resources.Global.get_tooltipCheckMessageReceived()",2,0.00,0.00,0.05,0.05,"SmsFeedback_Take4.dll",
"Resources.Global.get_messagesAddTagPlaceHolder()",2,0.00,0.00,0.05,0.05,"SmsFeedback_Take4.dll",
"System.Web.Mvc.ViewUserControl..ctor()",5,0.00,0.00,0.02,0.02,"System.Web.Mvc.dll",
"Resources.Global.get_filteringAddFilterTag()",2,0.00,0.00,0.05,0.05,"SmsFeedback_Take4.dll",
"System.Web.UI.UserControl.get_Request()",5,0.00,0.00,0.02,0.02,"System.Web.dll",
"Resources.Global.get_ResourceManager()",292,0.00,0.00,0.00,0.00,"SmsFeedback_Take4.dll",
"Resources.Global.get_shareOnFacebook()",2,0.00,0.00,0.05,0.05,"SmsFeedback_Take4.dll",
"Resources.Global.get_tooltipSendEmailImg()",2,0.00,0.00,0.05,0.05,"SmsFeedback_Take4.dll",
"Resources.Global.get_warningMessageSentSpendingLimitReached()",2,0.00,0.00,0.05,0.05,"SmsFeedback_Take4.dll",
"System.Collections.Generic.IEnumerable`1.GetEnumerator()",7,0.00,0.00,0.01,0.01,"mscorlib.dll",
"Resources.Global.get_confirmDeleteMessage()",2,0.00,0.00,0.05,0.05,"SmsFeedback_Take4.dll",
"Resources.Global.get_errorMessageNotSentReasonUnknown()",2,0.00,0.00,0.05,0.05,"SmsFeedback_Take4.dll",
"Resources.Global.get_errorMessageNotSentInsufficientCredits()",2,0.00,0.00,0.05,0.05,"SmsFeedback_Take4.dll",
"SmsFeedback_Take4.Models.ConvTag.set_CompanyName(string)",4,0.00,0.00,0.02,0.02,"SmsFeedback_Take4.dll",
"SmsFeedback_Take4.Utilities.ViewExtensionMethods.IsReleaseBuild(class System.Web.Mvc.HtmlHelper)",1,0.00,0.00,0.09,0.09,"SmsFeedback_Take4.dll",
"System.Web.Routing.RouteValueDictionary.get_Item(string)",115,0.00,0.00,0.00,0.00,"System.Web.dll",
"System.String.Concat(object[])",144,0.00,0.00,0.00,0.00,"mscorlib.dll",
"System.Web.Mvc.UrlHelper.Content(string)",9,0.00,0.00,0.01,0.01,"System.Web.Mvc.dll",
"SmsFeedback_Take4.Models.Helpers.ChartValue.get_value()",140,0.00,0.00,0.00,0.00,"SmsFeedback_Take4.dll",
"ASP.views_account_logon_aspx.__Render__control1(class System.Web.UI.HtmlTextWriter,class System.Web.UI.Control)",1,1.02,0.00,305.73,0.08,"App_Web_kzqb1c03.dll",
"VirtCall:<>f__AnonymousTypea`1..ctor(!0)",1,0.00,0.00,0.08,0.08,"SmsFeedback_Take4.dll",
"System.Web.UI.HtmlControls.HtmlLink..ctor()",2,0.00,0.00,0.04,0.04,"System.Web.dll",
"SmsFeedback_Take4.Models.Helpers.ChartValue.get_description()",128,0.00,0.00,0.00,0.00,"SmsFeedback_Take4.dll",
"SmsFeedback_Take4.Models.Helpers.ReportResourceOptions..ctor(class System.Collections.Generic.List`1<string>,string)",60,0.00,0.00,0.00,0.00,"SmsFeedback_Take4.dll",
"System.Web.UI.HtmlControls.HtmlTitle..ctor()",1,0.00,0.00,0.08,0.08,"System.Web.dll",
"System.Web.UI.WebControls.ContentPlaceHolder..ctor()",30,0.00,0.00,0.00,0.00,"System.Web.dll",
"System.DateTime.op_LessThanOrEqual(valuetype System.DateTime,valuetype System.DateTime)",762,0.00,0.00,0.00,0.00,"mscorlib.dll",
"System.Text.RegularExpressions.GroupCollection.get_Item(int32)",288,0.00,0.00,0.00,0.00,"System.dll",
"System.Web.UI.Page.get_User()",5,0.00,0.00,0.02,0.02,"System.Web.dll",
"SmsFeedback_Take4.Models.ConvTag.set_Description(string)",4,0.00,0.00,0.02,0.02,"SmsFeedback_Take4.dll",
"SmsFeedback_Take4.Models.ConvTag.set_Name(string)",4,0.00,0.00,0.02,0.02,"SmsFeedback_Take4.dll",
"System.Web.Mvc.ViewPage`1.get_Html()",13,0.00,0.00,0.01,0.01,"System.Web.Mvc.dll",
"System.DateTime.op_GreaterThanOrEqual(valuetype System.DateTime,valuetype System.DateTime)",762,0.00,0.00,0.00,0.00,"mscorlib.dll",
"ASP.global_asax..ctor()",6,0.00,0.00,0.11,0.01,"App_global.asax.nboq-voy.dll",
"System.Collections.Generic.Dictionary`2.Add(!0,!1)",64,0.00,0.00,0.00,0.00,"mscorlib.dll",
"System.Collections.Generic.Dictionary`2.ContainsKey(!0)",128,0.00,0.00,0.00,0.00,"mscorlib.dll",
"System.Web.HttpUtility.HtmlEncode(string)",114,0.00,0.00,0.00,0.00,"System.Web.dll",
"System.Web.Mvc.UrlHelper.Content(string)",6,0.00,0.00,0.01,0.01,"System.Web.Mvc.dll",
"System.Collections.Generic.Dictionary`2.Add(!0,!1)",10,0.00,0.00,0.01,0.01,"mscorlib.dll",
"System.DateTime.AddHours(float64)",2,0.00,0.00,0.04,0.04,"mscorlib.dll",
"System.Text.RegularExpressions.Regex.Matches(string)",146,0.00,0.00,0.00,0.00,"System.dll",
"SmsFeedback_Take4.Models.ConvTag.set_TagType(string)",4,0.00,0.00,0.02,0.02,"SmsFeedback_Take4.dll",
"System.Object..ctor()",405,0.00,0.00,0.00,0.00,"mscorlib.dll",
"get_Current()",128,0.00,0.00,0.00,0.00,"SmsFeedback_Take4.dll",
"ASP.views_reports_index_aspx..ctor()",2,0.00,0.00,0.06,0.03,"App_Web_00v1udm3.dll",
"get_Key()",320,0.00,0.00,0.00,0.00,"SmsFeedback_Take4.dll",
"System.Web.UI.Control.EndRenderTracing(class System.IO.TextWriter,object)",54,0.00,0.00,0.00,0.00,"System.Web.dll",
"System.Security.Principal.IPrincipal.get_Identity()",43,0.00,0.00,0.00,0.00,"mscorlib.dll",
"SmsFeedback_Take4.Controllers.ReportsController.InitializeInterval(valuetype System.DateTime,valuetype System.DateTime,string)",2,0.03,0.00,4.51,0.03,"SmsFeedback_Take4.dll",
"VirtCall:<>f__AnonymousType0`2.get_count()",12,0.00,0.00,0.01,0.01,"SmsFeedback_Take4.dll",
"System.Int32.ToString()",156,0.00,0.00,0.00,0.00,"mscorlib.dll",
"System.IO.TextWriter.Write(string)",50,0.00,0.00,0.00,0.00,"mscorlib.dll",
"get_Value()",256,0.00,0.00,0.00,0.00,"SmsFeedback_Take4.dll",
"System.Web.UI.Control.BeginRenderTracing(class System.IO.TextWriter,object)",60,0.00,0.00,0.00,0.00,"System.Web.dll",
"ASP.views_reports_index_aspx.__RenderContent2(class System.Web.UI.HtmlTextWriter,class System.Web.UI.Control)",2,0.02,0.00,2.46,0.03,"App_Web_00v1udm3.dll",
"SmsFeedback_Take4.Utilities.SwitchLanguageHelper.Language.get_Url()",24,0.00,0.00,0.00,0.00,"SmsFeedback_Take4.dll",
"System.Linq.Expressions.Expression.Field(class System.Linq.Expressions.Expression,class System.Reflection.FieldInfo)",60,0.00,0.00,0.00,0.00,"System.Core.dll",
"System.Web.Mvc.Controller.get_ModelState()",1,0.00,0.00,0.06,0.06,"System.Web.Mvc.dll",
"Microsoft.VisualStudio.Web.PageInspector.Runtime.WebForms.TraceData..ctor(string,int32,int32,bool)",118,0.00,0.00,0.00,0.00,"Microsoft.VisualStudio.Web.PageInspector.Runtime.dll",
"SmsFeedback_Take4.Utilities.SwitchLanguageHelper.Language.set_Url(string)",24,0.00,0.00,0.00,0.00,"SmsFeedback_Take4.dll",
"ASP.views_home_index_aspx.__RenderContent3(class System.Web.UI.HtmlTextWriter,class System.Web.UI.Control)",2,0.01,0.00,1.02,0.03,"App_Web_cgi5oqbi.dll",
"System.Web.UI.Control.BeginRenderTracing(class System.IO.TextWriter,object)",54,0.00,0.00,0.00,0.00,"System.Web.dll",
"System.Web.UI.MasterPage.get_ContentTemplates()",60,0.00,0.00,0.00,0.00,"System.Web.dll",
