Function Name,Number of Calls,Elapsed Inclusive Time %,Elapsed Exclusive Time %,Avg Elapsed Inclusive Time,Avg Elapsed Exclusive Time,Module Name,
"SmsFeedback_Take4.Models.AggregateSmsRepository.UpdateConversationsFromExternalSources(string[],valuetype System.Nullable`1<valuetype System.DateTime>,string,class SmsFeedback_EFModels.smsfeedbackEntities)",2,0.44,0.00,77.91,0.35,"SmsFeedback_Take4.dll",
"System.Web.Mvc.UrlHelper.Action(string,string,class System.Web.Routing.RouteValueDictionary)",9,0.00,0.00,0.08,0.08,"System.Web.Mvc.dll",
"SmsFeedback_Take4.Models.AggregateSmsRepository..ctor(string)",1,0.00,0.00,0.68,0.68,"SmsFeedback_Take4.dll",
"ASP.views_home_index_aspx.FrameworkInitialize()",1,0.00,0.00,0.74,0.68,"App_Web_a1h1pd4g.dll",
"System.IDisposable.Dispose()",1,0.00,0.00,0.67,0.67,"mscorlib.dll",
"SmsFeedback_Take4.Models.AggregateSmsRepository..ctor(string)",1,0.00,0.00,0.67,0.67,"SmsFeedback_Take4.dll",
"System.IO.TextWriter.Write(string)",513,0.00,0.00,0.00,0.00,"mscorlib.dll",
"System.Web.UI.Page.FrameworkInitialize()",9,0.00,0.00,0.07,0.07,"System.Web.dll",
"System.Text.RegularExpressions.MatchCollection.get_Count()",67,0.00,0.00,0.01,0.01,"System.dll",
"System.Math.Round(float64,int32)",27,0.00,0.00,0.02,0.02,"mscorlib.dll",
"System.Web.Mvc.Controller.RedirectToAction(string,string)",1,0.00,0.00,0.64,0.64,"System.Web.Mvc.dll",
"SmsFeedback_Take4.Models.AggregateSmsRepository.UpdateConversationsFromExternalSources(string[],valuetype System.Nullable`1<valuetype System.DateTime>,string,class SmsFeedback_EFModels.smsfeedbackEntities)",9,1.12,0.00,44.15,0.07,"SmsFeedback_Take4.dll",
"System.DateTime.get_Now()",105,0.00,0.00,0.01,0.01,"mscorlib.dll",
"System.Web.Mvc.RouteCollectionExtensions.IgnoreRoute(class System.Web.Routing.RouteCollection,string,object)",1,0.00,0.00,0.67,0.62,"System.Web.Mvc.dll",
"System.Globalization.CultureInfo.CreateSpecificCulture(string)",105,0.00,0.00,0.01,0.01,"mscorlib.dll",
"log4net.ILog.DebugFormat(string,object,object)",2,0.00,0.00,0.30,0.30,"log4net.dll",
"System.Web.UI.TemplateControl.set_AppRelativeVirtualPath(string)",9,0.00,0.00,0.07,0.07,"System.Web.dll",
"System.Linq.Expressions.Expression.Property(class System.Linq.Expressions.Expression,class System.Reflection.MethodInfo)",137,0.00,0.00,0.00,0.00,"System.Core.dll",
"System.Linq.Enumerable.ToDictionary(class System.Collections.Generic.IEnumerable`1<!!0>,class System.Func`2<!!0,!!1>,class System.Func`2<!!0,!!2>)",1,0.01,0.00,2.91,0.58,"System.Core.dll",
"System.Linq.Enumerable.ToArray(class System.Collections.Generic.IEnumerable`1<!!0>)",3,0.00,0.00,0.19,0.19,"System.Core.dll",
"System.Web.Mvc.GlobalFilters.get_Filters()",1,0.00,0.00,0.56,0.56,"System.Web.Mvc.dll",
"System.Collections.Generic.Dictionary`2.get_Item(!0)",27,0.00,0.00,0.02,0.02,"mscorlib.dll",
"LinqKit.PredicateBuilder.True()",1,0.00,0.00,0.56,0.56,"LinqKit.dll",
"SmsFeedback_Take4.Controllers.BaseController.ExecuteCore()",105,54.40,0.00,183.21,0.01,"SmsFeedback_Take4.dll",
"ASP.views_shared_site_master.FrameworkInitialize()",9,0.04,0.00,1.69,0.06,"App_Web_04ojtepn.dll",
"System.Collections.Generic.List`1.Add(!0)","2,650",0.00,0.00,0.00,0.00,"mscorlib.dll",
"System.DateTime.AddYears(int32)",105,0.00,0.00,0.00,0.00,"mscorlib.dll",
"SmsFeedback_Take4.MvcApplication..ctor()",17,0.00,0.00,0.03,0.03,"SmsFeedback_Take4.dll",
"SmsFeedback_Take4.Models.Helpers.ReportResourceOptions..ctor(class System.Collections.Generic.List`1<string>,string)",270,0.00,0.00,0.00,0.00,"SmsFeedback_Take4.dll",
"System.Reflection.MethodBase.GetMethodFromHandle(valuetype System.RuntimeMethodHandle)",249,0.00,0.00,0.00,0.00,"mscorlib.dll",
"System.Linq.Expressions.Expression.GreaterThanOrEqual(class System.Linq.Expressions.Expression,class System.Linq.Expressions.Expression,bool,class System.Reflection.MethodInfo)",9,0.00,0.00,0.06,0.06,"System.Core.dll",
"System.Web.Mvc.UrlHelper.Content(string)",67,0.00,0.00,0.01,0.01,"System.Web.Mvc.dll",
"SmsFeedback_Take4.Models.EFSmsRepository.GetConversationsForNumber(bool,string[],string,valuetype System.Nullable`1<valuetype System.DateTime>,valuetype System.Nullable`1<valuetype System.DateTime>,bool,int32,int32,valuetype System.Nullable`1<valuetype System.DateTime>,string,class SmsFeedback_EFModels.smsfeedbackEntities)",2,0.49,0.00,87.20,0.25,"SmsFeedback_Take4.dll",
"LinqKit.PredicateBuilder.And(class System.Linq.Expressions.Expression`1<class System.Func`2<!!0,bool>>,class System.Linq.Expressions.Expression`1<class System.Func`2<!!0,bool>>)",3,0.00,0.00,0.16,0.16,"LinqKit.dll",
"System.Web.Mvc.MvcHtmlString..ctor(string)",324,0.00,0.00,0.00,0.00,"System.Web.Mvc.dll",
"SmsFeedback_Take4.Utilities.ViewExtensionMethods.ImageLink(class System.Web.Mvc.UrlHelper,string,string,string,string,string,object,string)",2,0.00,0.00,0.36,0.24,"SmsFeedback_Take4.dll",
"SmsFeedback_Take4.Controllers.ReportsController.GetMessages(valuetype System.DateTime,valuetype System.DateTime,class System.Collections.Generic.IEnumerable`1<class SmsFeedback_EFModels.WorkingPoint>,class SmsFeedback_EFModels.smsfeedbackEntities)",9,0.13,0.00,5.20,0.05,"SmsFeedback_Take4.dll",
"SmsFeedback_Take4.Controllers.WorkingPointsController.get_SMSRepository()",9,0.00,0.00,0.15,0.05,"SmsFeedback_Take4.dll",
"System.Web.UI.Control.BeginRenderTracing(class System.IO.TextWriter,object)",891,0.00,0.00,0.00,0.00,"System.Web.dll",
"Microsoft.VisualStudio.Web.PageInspector.Runtime.WebForms.TraceData..ctor(string,int32,int32,bool)",891,0.00,0.00,0.00,0.00,"Microsoft.VisualStudio.Web.PageInspector.Runtime.dll",
"log4net.ILog.Info(object)",27,0.00,0.00,0.02,0.02,"log4net.dll",
"System.Web.HttpRequestBase.get_QueryString()",36,0.00,0.00,0.01,0.01,"System.Web.dll",
"System.Web.HttpServerUtility.set_ScriptTimeout(int32)",9,0.00,0.00,0.05,0.05,"System.Web.dll",
"ASP.views_shared_site_master.FrameworkInitialize()",2,0.02,0.00,3.75,0.23,"App_Web_04ojtepn.dll",
"log4net.ILog.DebugFormat(string,object,object)",18,0.00,0.00,0.03,0.03,"log4net.dll",
"SmsFeedback_Take4.Utilities.ViewExtensionMethods.ImageLink(class System.Web.Mvc.UrlHelper,string,string,string,string,string,object,string)",9,0.09,0.00,3.61,0.05,"SmsFeedback_Take4.dll",
"SmsFeedback_Take4.Controllers.WorkingPointsController.get_SMSRepository()",2,0.01,0.00,1.03,0.23,"SmsFeedback_Take4.dll",
"System.Linq.Enumerable.Range(int32,int32)",9,0.00,0.00,0.05,0.05,"System.Core.dll",
"System.Web.UI.Page.set_Title(string)",9,0.00,0.00,0.05,0.05,"System.Web.dll",
"System.Web.UI.Control.EndRenderTracing(class System.IO.TextWriter,object)",531,0.00,0.00,0.00,0.00,"System.Web.dll",
"SmsFeedback_Take4.Models.Helpers.ReportResource..ctor(string,string,class SmsFeedback_Take4.Models.Helpers.ReportResourceOptions,string)",30,0.00,0.00,0.02,0.01,"SmsFeedback_Take4.dll",
"System.Web.Mvc.Controller.View()",9,0.00,0.00,0.05,0.05,"System.Web.Mvc.dll",
"SmsFeedback_Take4.Controllers.TagsController..ctor()",1,0.22,0.00,76.57,0.42,"SmsFeedback_Take4.dll",
"LinqKit.PredicateBuilder.Or(class System.Linq.Expressions.Expression`1<class System.Func`2<!!0,bool>>,class System.Linq.Expressions.Expression`1<class System.Func`2<!!0,bool>>)",6,0.00,0.00,0.07,0.07,"LinqKit.dll",
"log4net.ILog.InfoFormat(string,object)",3,0.00,0.00,0.14,0.14,"log4net.dll",
"System.Linq.Expressions.Expression.Parameter(class System.Type,string)",216,0.00,0.00,0.00,0.00,"System.Core.dll",
"System.Web.UI.Control.SetRenderMethodDelegate(class System.Web.UI.RenderMethod)",36,0.00,0.00,0.01,0.01,"System.Web.dll",
"__ASP.FastObjectFactory_app_web_04ojtepn.Create_ASP_views_shared_site_master()",9,0.00,0.00,0.09,0.05,"App_Web_04ojtepn.dll",
"System.Web.UI.Control.BeginRenderTracing(class System.IO.TextWriter,object)",531,0.00,0.00,0.00,0.00,"System.Web.dll",
"__ASP.FastObjectFactory_app_web_04ojtepn.Create_ASP_views_shared_site_master()",2,0.00,0.00,0.24,0.20,"App_Web_04ojtepn.dll",
"ASP.views_account_logon_aspx.__BuildControlTree(class ASP.views_account_logon_aspx)",1,0.00,0.00,1.44,0.40,"App_Web_ivx2nt02.dll",
"System.Web.UI.LiteralControl..ctor(string)",54,0.00,0.00,0.01,0.01,"System.Web.dll",
"SmsFeedback_Take4.Controllers.WorkingPointsController.WorkingPointsPerUser()",9,4.38,0.00,172.01,0.04,"SmsFeedback_Take4.dll",
"System.Web.UI.HtmlControls.HtmlHead..ctor(string)",9,0.00,0.00,0.04,0.04,"System.Web.dll",
"System.Collections.Generic.Dictionary`2.GetEnumerator()",18,0.00,0.00,0.02,0.02,"mscorlib.dll",
"SmsFeedback_Take4.Models.Helpers.SubscriptionSmsStatus..ctor(int32,bool,bool,bool,string)",9,0.00,0.00,0.04,0.04,"SmsFeedback_Take4.dll",
"LinqKit.PredicateBuilder.False()",3,0.00,0.00,0.13,0.13,"LinqKit.dll",
"System.DateTime.ToString(string)",67,0.00,0.00,0.01,0.01,"mscorlib.dll",
"System.Web.HttpUtility.HtmlEncode(object)",207,0.00,0.00,0.00,0.00,"System.Web.dll",
"SmsFeedback_Take4.Controllers.ReportsController.transformDate(valuetype System.DateTime,string)",288,0.00,0.00,0.00,0.00,"SmsFeedback_Take4.dll",
"System.Globalization.DateTimeFormatInfo.get_CurrentInfo()",1,0.00,0.00,0.37,0.37,"mscorlib.dll",
"System.Linq.Expressions.Expression.Lambda(class System.Linq.Expressions.Expression,class System.Linq.Expressions.ParameterExpression[])",6,0.00,0.00,0.06,0.06,"System.Core.dll",
"SmsFeedback_Take4.Controllers.WorkingPointsController.WorkingPointsPerUser()",2,1.42,0.00,251.75,0.18,"SmsFeedback_Take4.dll",
"ASP.views_account_logon_aspx.FrameworkInitialize()",1,0.01,0.00,1.81,0.36,"App_Web_ivx2nt02.dll",
"SmsFeedback_Take4.Controllers.ConversationsController.NrOfUnreadConversations(valuetype System.Nullable`1<bool>)",9,1.82,0.00,71.56,0.04,"SmsFeedback_Take4.dll",
"SmsFeedback_Take4.Models.Helpers.SubscriptionSmsStatus..ctor(int32,bool,bool,bool,string)",2,0.00,0.00,0.18,0.18,"SmsFeedback_Take4.dll",
"SmsFeedback_Take4.Utilities.SwitchLanguageHelper.LanguageUrl(class System.Web.Mvc.HtmlHelper,string,string,bool)",36,0.01,0.00,0.13,0.01,"SmsFeedback_Take4.dll",
"System.Web.Mvc.ViewMasterPage.get_Url()",261,0.00,0.00,0.00,0.00,"System.Web.Mvc.dll",
"System.Web.Mvc.UrlHelper.Content(string)",30,0.00,0.00,0.01,0.01,"System.Web.Mvc.dll",
"log4net.ILog.DebugFormat(string,object)",3,0.00,0.00,0.11,0.11,"log4net.dll",
"System.Linq.Expressions.Expression.Bind(class System.Reflection.MethodInfo,class System.Linq.Expressions.Expression)",64,0.00,0.00,0.01,0.01,"System.Core.dll",
"SmsFeedback_Take4.Controllers.AccountController..ctor()",2,0.00,0.00,0.17,0.17,"SmsFeedback_Take4.dll",
"System.Web.Mvc.Controller.get_RouteData()",279,0.00,0.00,0.00,0.00,"System.Web.Mvc.dll",
"log4net.ILog.DebugFormat(string,object)",9,0.00,0.00,0.04,0.04,"log4net.dll",
"SmsFeedback_Take4.Controllers.ConversationsController.NrOfUnreadConversations(valuetype System.Nullable`1<bool>)",3,0.92,0.00,108.48,0.11,"SmsFeedback_Take4.dll",
"System.Web.UI.Page.get_Server()",9,0.00,0.00,0.03,0.03,"System.Web.dll",
"System.Linq.Expressions.Expression.Call(class System.Linq.Expressions.Expression,class System.Reflection.MethodInfo,class System.Linq.Expressions.Expression[])",25,0.00,0.00,0.01,0.01,"System.Core.dll",
"ASP.views_shared_site_master.__Render__control2(class System.Web.UI.HtmlTextWriter,class System.Web.UI.Control)",9,0.61,0.00,23.81,0.03,"App_Web_04ojtepn.dll",
"System.Int32.ToString()",702,0.00,0.00,0.00,0.00,"mscorlib.dll",
"SmsFeedback_Take4.Controllers.ReportsController.PrepareJson(class System.Collections.Generic.List`1<class System.Collections.Generic.Dictionary`2<valuetype System.DateTime,class SmsFeedback_Take4.Models.Helpers.ChartValue>>,string)",1,0.00,0.00,0.73,0.29,"SmsFeedback_Take4.dll",
"Resources.Global.get_reportsPageTitle()",9,0.36,0.00,13.97,0.03,"SmsFeedback_Take4.dll",
"VirtCall:<>f__AnonymousType1`2.get_date()",3,0.00,0.00,0.10,0.10,"SmsFeedback_Take4.dll",
"System.Web.Mvc.Html.LinkExtensions.ActionLink(class System.Web.Mvc.HtmlHelper,string,string,string)",5,0.00,0.00,0.06,0.06,"System.Web.Mvc.dll",
"System.Web.HttpResponseBase.set_BufferOutput(bool)",9,0.00,0.00,0.03,0.03,"System.Web.dll",
"System.Web.Mvc.Controller.get_HttpContext()",168,0.00,0.00,0.00,0.00,"System.Web.Mvc.dll",
"ASP.views_shared_site_master.__Render__control1(class System.Web.UI.HtmlTextWriter,class System.Web.UI.Control)",9,1.01,0.00,39.64,0.03,"App_Web_04ojtepn.dll",
"System.Web.HttpResponseBase.SetCookie(class System.Web.HttpCookie)",17,0.00,0.00,0.02,0.02,"System.Web.dll",
"SmsFeedback_Take4.Models.Helpers.ChartValue..ctor(int32,string,bool)",288,0.00,0.00,0.00,0.00,"SmsFeedback_Take4.dll",
"SmsFeedback_Take4.Models.Helpers.ChartValue..ctor(int32,string,bool)",32,0.00,0.00,0.01,0.01,"SmsFeedback_Take4.dll",
"System.Web.UI.Page.set_MasterPageFile(string)",9,0.00,0.00,0.03,0.03,"System.Web.dll",
"Resources.Global.get_feedbackSendUsFeedback()",9,0.00,0.00,0.04,0.03,"SmsFeedback_Take4.dll",
"System.Linq.Enumerable.ToArray(class System.Collections.Generic.IEnumerable`1<!!0>)",9,0.00,0.00,0.03,0.03,"System.Core.dll",
"ASP.views_reports_index_aspx.__BuildControlContent5(class System.Web.UI.Control)",1,0.00,0.00,0.29,0.27,"App_Web_2dqjs02e.dll",
"Resources.Global.get_RepExportToExcel()",1,0.00,0.00,0.28,0.26,"SmsFeedback_Take4.dll",
"System.Web.Mvc.UrlHelper.Content(string)",27,0.00,0.00,0.01,0.01,"System.Web.Mvc.dll",
"System.Web.UI.Page.AddContentTemplate(string,class System.Web.UI.ITemplate)",45,0.00,0.00,0.01,0.01,"System.Web.dll",
"ASP.views_reports_index_aspx.__BuildControlContent5(class System.Web.UI.Control)",9,0.00,0.00,0.07,0.03,"App_Web_2dqjs02e.dll",
"System.Web.HttpCookieCollection.get_Item(string)",36,0.00,0.00,0.01,0.01,"System.Web.dll",
"System.Threading.Thread.set_CurrentUICulture(class System.Globalization.CultureInfo)",105,0.00,0.00,0.00,0.00,"mscorlib.dll",
"ASP.views_reports_index_aspx.__RenderContent2(class System.Web.UI.HtmlTextWriter,class System.Web.UI.Control)",9,0.06,0.00,2.25,0.03,"App_Web_2dqjs02e.dll",
"Resources.Global.get_TitleLogOn()",1,0.01,0.00,2.95,0.25,"SmsFeedback_Take4.dll",
"System.Linq.Expressions.Expression.LessThanOrEqual(class System.Linq.Expressions.Expression,class System.Linq.Expressions.Expression,bool,class System.Reflection.MethodInfo)",9,0.00,0.00,0.03,0.03,"System.Core.dll",
"Resources.Global.get_shareOnLinkedin()",1,0.00,0.00,0.26,0.24,"SmsFeedback_Take4.dll",
"System.Web.HttpCookie..ctor(string,string)",17,0.00,0.00,0.01,0.01,"System.Web.dll",
"Resources.Global.get_btnNotificationSolve()",2,0.00,0.00,0.13,0.12,"SmsFeedback_Take4.dll",
"SmsFeedback_Take4.Models.AggregateSmsRepository.NrOfUnreadConversations(string,class SmsFeedback_EFModels.smsfeedbackEntities)",3,0.48,0.00,56.20,0.08,"SmsFeedback_Take4.dll",
"Resources.Global.get_tooltipWpImg()",1,0.00,0.00,0.25,0.24,"SmsFeedback_Take4.dll",
"System.Web.Mvc.ViewPage`1.get_ViewData()",9,0.00,0.00,0.03,0.03,"System.Web.Mvc.dll",
"System.Linq.Enumerable.GroupBy(class System.Collections.Generic.IEnumerable`1<!!0>,class System.Func`2<!!0,!!1>)",18,0.00,0.00,0.01,0.01,"System.Core.dll",
"ASP.views_shared_logonusercontrol_ascx.FrameworkInitialize()",2,0.00,0.00,0.12,0.12,"App_Web_04ojtepn.dll",
"ASP.views_shared_logonusercontrol_ascx.FrameworkInitialize()",9,0.00,0.00,0.03,0.03,"App_Web_04ojtepn.dll",
"System.ComponentModel.DataAnnotations.DisplayAttribute.set_ResourceType(class System.Type)",3,0.00,0.00,0.08,0.08,"System.ComponentModel.DataAnnotations.dll",
"SmsFeedback_Take4.Models.AggregateSmsRepository.GetInstance(string)",18,0.00,0.00,0.05,0.01,"SmsFeedback_Take4.dll",
"get_Key()","1,440",0.00,0.00,0.00,0.00,"SmsFeedback_Take4.dll",
"System.Linq.Enumerable.GroupBy(class System.Collections.Generic.IEnumerable`1<!!0>,class System.Func`2<!!0,!!1>)",2,0.00,0.00,0.12,0.12,"System.Core.dll",
"System.Linq.Expressions.Expression.New(class System.Reflection.ConstructorInfo,class System.Linq.Expressions.Expression[])",27,0.00,0.00,0.01,0.01,"System.Core.dll",
"System.String.Concat(object,object,object)",288,0.00,0.00,0.00,0.00,"mscorlib.dll",
"Resources.Global.get_welcomeMessage()",9,0.00,0.00,0.03,0.02,"SmsFeedback_Take4.dll",
"System.Web.UI.IParserAccessor.AddParsedSubObject(object)",4,0.00,0.00,0.06,0.06,"System.Web.dll",
"System.Text.RegularExpressions.MatchCollection.get_Item(int32)",261,0.00,0.00,0.00,0.00,"System.dll",
"SmsFeedback_Take4.Controllers.TagsController.GetSpecialTags()",1,1.51,0.00,533.18,0.21,"SmsFeedback_Take4.dll",
"System.Web.Mvc.UrlHelper.Content(string)",19,0.00,0.00,0.01,0.01,"System.Web.Mvc.dll",
"Microsoft.VisualStudio.Web.PageInspector.Runtime.WebForms.TraceData..ctor(string,int32,int32,bool)",531,0.00,0.00,0.00,0.00,"Microsoft.VisualStudio.Web.PageInspector.Runtime.dll",
"System.Object..ctor()","1,767",0.00,0.00,0.00,0.00,"mscorlib.dll",
"System.ComponentModel.DataAnnotations.DisplayAttribute.set_Name(string)",3,0.00,0.00,0.07,0.07,"System.ComponentModel.DataAnnotations.dll",
"SmsFeedback_Take4.Models.AggregateSmsRepository.GetWorkingPointsPerUser(string,class SmsFeedback_EFModels.smsfeedbackEntities)",2,1.40,0.00,246.67,0.10,"SmsFeedback_Take4.dll",
"System.Web.Routing.RouteValueDictionary.get_Item(string)",315,0.00,0.00,0.00,0.00,"System.Web.dll",
"System.Web.Mvc.Controller.get_Response()",9,0.00,0.00,0.02,0.02,"System.Web.Mvc.dll",
"System.String.Format(string,object[])",1,0.00,0.00,0.20,0.20,"mscorlib.dll",
"SmsFeedback_Take4.Utilities.SwitchLanguageHelper.Language.set_IsSelected(bool)",36,0.00,0.00,0.01,0.01,"SmsFeedback_Take4.dll",
"System.Web.UI.IAttributeAccessor.SetAttribute(string,string)",63,0.00,0.00,0.00,0.00,"System.Web.dll",
"System.ComponentModel.DataAnnotations.DisplayAttribute..ctor()",3,0.00,0.00,0.07,0.07,"System.ComponentModel.DataAnnotations.dll",
"SmsFeedback_Take4.Models.AggregateSmsRepository.GetWorkingPointsPerUser(string,class SmsFeedback_EFModels.smsfeedbackEntities)",9,4.36,0.00,171.45,0.02,"SmsFeedback_Take4.dll",
"System.Collections.Generic.EqualityComparer`1.get_Default()",8,0.00,0.00,0.02,0.02,"mscorlib.dll",
"Resources.Global.get_LogOnButtonMessage()",1,0.00,0.00,0.21,0.19,"SmsFeedback_Take4.dll",
"Resources.Global.get_btnNotificationSolve()",9,0.00,0.00,0.03,0.02,"SmsFeedback_Take4.dll",
"System.Collections.Generic.Dictionary`2.ContainsKey(!0)",576,0.00,0.00,0.00,0.00,"mscorlib.dll",
"SmsFeedback_Take4.Controllers.ConversationsController.ConversationsList(bool,string[],string[],string,string,valuetype System.Nullable`1<bool>,int32,int32,int32,bool)",1,1.04,0.00,366.12,0.19,"SmsFeedback_Take4.dll",
"System.Web.Mvc.UrlHelper.Action(string,string)",2,0.00,0.00,0.10,0.10,"System.Web.Mvc.dll",
"Resources.Global.get_RepDay()",1,0.00,0.00,0.20,0.19,"SmsFeedback_Take4.dll",
"get_Value()","1,152",0.00,0.00,0.00,0.00,"SmsFeedback_Take4.dll",
"ASP.views_account_logon_aspx.__Render__control1(class System.Web.UI.HtmlTextWriter,class System.Web.UI.Control)",1,0.23,0.00,80.17,0.19,"App_Web_ivx2nt02.dll",
"SmsFeedback_Take4.Models.Helpers.ReportsMenuItem..ctor(int32,string,bool,int32,string,string)",63,0.00,0.00,0.00,0.00,"SmsFeedback_Take4.dll",
"Resources.Global.get_tabSettings()",9,0.00,0.00,0.02,0.02,"SmsFeedback_Take4.dll",
"System.Web.UI.Control.set_TemplateControl(class System.Web.UI.TemplateControl)",9,0.00,0.00,0.02,0.02,"System.Web.dll",
"System.Collections.Generic.Dictionary`2.Add(!0,!1)",288,0.00,0.00,0.00,0.00,"mscorlib.dll",
"Resources.Global.get_tabReports()",9,0.00,0.00,0.02,0.02,"SmsFeedback_Take4.dll",
"ASP.global_asax..ctor()",17,0.00,0.00,0.04,0.01,"App_global.asax.ee_cgmdl.dll",
"Resources.Global.get_logOnLogOffMsg()",9,0.00,0.00,0.02,0.02,"SmsFeedback_Take4.dll",
"System.Web.Mvc.Controller.get_User()",63,0.00,0.00,0.00,0.00,"System.Web.Mvc.dll",
"Resources.Global.get_reportsPageTitle()",9,0.36,0.00,13.99,0.02,"SmsFeedback_Take4.dll",
"Resources.Global.get_shareOnLinkedinTitle()",1,0.00,0.00,0.19,0.18,"SmsFeedback_Take4.dll",
"Resources.Global.get_tabMessages()",9,0.00,0.00,0.02,0.02,"SmsFeedback_Take4.dll",
"SmsFeedback_Take4.Models.Helpers.ChartValue.get_description()",576,0.00,0.00,0.00,0.00,"SmsFeedback_Take4.dll",
"Resources.Global.get_shareOnTwitter()",1,0.00,0.00,0.19,0.18,"SmsFeedback_Take4.dll",
"VirtCall:<>f__AnonymousTypec`3..ctor(!0,!1,!2)",2,0.00,0.00,0.09,0.09,"SmsFeedback_Take4.dll",
"Resources.Global.get_tooltipCheckMessageSent()",1,0.00,0.00,0.19,0.18,"SmsFeedback_Take4.dll",
"System.Web.Mvc.ViewMasterPage..ctor()",9,0.00,0.00,0.02,0.02,"System.Web.Mvc.dll",
"Resources.Global.get_deleteMessage()",1,0.00,0.00,0.18,0.18,"SmsFeedback_Take4.dll",
"SmsFeedback_Take4.Models.Helpers.ReportSection..ctor(string,bool,class System.Collections.Generic.IEnumerable`1<class SmsFeedback_Take4.Models.Helpers.ReportResource>,string,string)",162,0.00,0.00,0.00,0.00,"SmsFeedback_Take4.dll",
"VirtCall:<>f__AnonymousTypec`3..ctor(!0,!1,!2)",2,0.00,0.00,0.09,0.09,"SmsFeedback_Take4.dll",
"System.Collections.Generic.List`1.Add(!0)","1,152",0.00,0.00,0.00,0.00,"mscorlib.dll",
"System.Web.UI.UserControl.get_Request()",9,0.00,0.00,0.02,0.02,"System.Web.dll",
"Resources.Global.get_tabHelp()",9,0.00,0.00,0.02,0.02,"SmsFeedback_Take4.dll",
"System.String.Concat(object[])",261,0.00,0.00,0.00,0.00,"mscorlib.dll",
"get_Current()",576,0.00,0.00,0.00,0.00,"SmsFeedback_Take4.dll",
"System.Collections.Generic.EqualityComparer`1.get_Default()",227,0.00,0.00,0.00,0.00,"mscorlib.dll",
"Resources.Global.get_accountAuthenticate()",1,0.00,0.00,0.20,0.17,"SmsFeedback_Take4.dll",
"Resources.Global.get_tooltipSendNegativeFeedback()",9,0.00,0.00,0.02,0.02,"SmsFeedback_Take4.dll",
"Resources.Global.get_RepExportToExcel()",9,0.00,0.00,0.02,0.02,"SmsFeedback_Take4.dll",
"Resources.Global.get_tooltipSendPositiveFeedback()",9,0.00,0.00,0.02,0.02,"SmsFeedback_Take4.dll",
"Resources.Global.get_tooltipCheckMessageReceived()",1,0.00,0.00,0.17,0.16,"SmsFeedback_Take4.dll",
"Resources.Global.get_tooltipDeleteConversation()",1,0.00,0.00,0.18,0.16,"SmsFeedback_Take4.dll",
"SmsFeedback_EFModels.smsfeedbackEntities.get_Messages()",9,0.00,0.00,0.02,0.02,"SmsFeedback_EFModels.dll",
"System.Web.UI.Control.SetTraceData(object,object)",9,0.00,0.00,0.02,0.02,"System.Web.dll",
"System.Collections.Generic.EqualityComparer`1.Equals(!0,!0)",72,0.00,0.00,0.00,0.00,"mscorlib.dll",
"SmsFeedback_EFModels.smsfeedbackEntities.get_Users()",54,0.00,0.00,0.00,0.00,"SmsFeedback_EFModels.dll",
"Resources.Global.get_tooltipMarkAsFavouriteImg()",2,0.00,0.00,0.09,0.08,"SmsFeedback_Take4.dll",
"Resources.Global.get_ResourceManager()",576,0.00,0.00,0.00,0.00,"SmsFeedback_Take4.dll",
"System.Text.RegularExpressions.Regex..ctor(string)",2,0.00,0.00,0.08,0.08,"System.dll",
"Resources.Global.get_shareOnFacebook()",1,0.00,0.00,0.17,0.16,"SmsFeedback_Take4.dll",
"System.Web.Mvc.UrlHelper.Action(string,string,class System.Web.Routing.RouteValueDictionary)",2,0.00,0.00,0.08,0.08,"System.Web.Mvc.dll",
"System.Web.HttpServerUtility.set_ScriptTimeout(int32)",1,0.00,0.00,0.16,0.16,"System.Web.dll",
"VirtCall:<>f__AnonymousTypee`1..ctor(!0)",1,0.00,0.00,0.16,0.16,"SmsFeedback_Take4.dll",
"log4net.ILog.Debug(object)",1,0.00,0.00,0.16,0.16,"log4net.dll",
"System.Web.HttpRequestBase.get_Cookies()",36,0.00,0.00,0.00,0.00,"System.Web.dll",
"Resources.Global.get_tabReports()",2,0.00,0.00,0.09,0.08,"SmsFeedback_Take4.dll",
"System.Web.Mvc.UrlHelper.Content(string)",9,0.00,0.00,0.02,0.02,"System.Web.Mvc.dll",
"System.Text.RegularExpressions.GroupCollection.get_Item(int32)",522,0.00,0.00,0.00,0.00,"System.dll",
"System.String.Equals(string)","1,215",0.00,0.00,0.00,0.00,"mscorlib.dll",
"Resources.Global.get_tooltipNrOfConvsWithUnreadMsgs()",2,0.00,0.00,0.08,0.08,"SmsFeedback_Take4.dll",
"Resources.Global.get_tooltipIncludeUnreadInFilter()",1,0.00,0.00,0.16,0.16,"SmsFeedback_Take4.dll",
"Resources.Global.get_tooltipSendEmailImg()",1,0.00,0.00,0.16,0.15,"SmsFeedback_Take4.dll",
"System.Web.Mvc.ViewPage`1.get_Html()",9,0.00,0.00,0.02,0.02,"System.Web.Mvc.dll",
"Resources.Global.get_readLabel()",1,0.00,0.00,0.16,0.15,"SmsFeedback_Take4.dll",
"System.Web.Mvc.Html.LinkExtensions.ActionLink(class System.Web.Mvc.HtmlHelper,string,string,string)",2,0.00,0.00,0.08,0.08,"System.Web.Mvc.dll",
